epoch,misranked_ratio,boundary_ratio,avg_margin
1,0.3743438348174095,0.3906646743416786,0.0318436489906162
2,0.24537302553653717,0.24846014007925987,0.08892256394028664
3,0.21298013627529144,0.17399048432707787,0.13829932361841202
4,0.1542906053364277,0.12060591019690037,0.21317582204937935
5,0.1760377660393715,0.09976466186344624,0.24938436597585678
6,0.16245022788643837,0.07760304771363735,0.3316080570220947
7,0.1702568382024765,0.06374602112919092,0.3924839645624161
8,0.16034932434558868,0.05141390208154917,0.49590738862752914
9,0.15112242847681046,0.04079779516905546,0.6158205419778824
10,0.15194499120116234,0.03380813915282488,0.7285749167203903
11,0.15246329829096794,0.028994555585086346,0.843873605132103
12,0.15141453966498375,0.02653023973107338,0.9346109330654144
13,0.13600633665919304,0.02173794899135828,1.1117300987243652
14,0.13715018704533577,0.020020187832415104,1.201274961233139
15,0.13224106281995773,0.017444903030991554,1.3532305657863617
16,0.124173354357481,0.015941192395985126,1.4937056303024292
17,0.1178697980940342,0.013879699865356088,1.6234113574028015
18,0.11622910015285015,0.013935261406004429,1.6677142083644867
19,0.12225574627518654,0.01347625837661326,1.663251668214798
20,0.10829703509807587,0.012920142617076635,1.7183657586574554
1,0.3743438348174095,0.3906646743416786,0.0318436489906162
2,0.24537302553653717,0.24846014007925987,0.08892256394028664
3,0.21298013627529144,0.17399048432707787,0.13829932361841202
4,0.1542906053364277,0.12060591019690037,0.21317582204937935
5,0.1760377660393715,0.09976466186344624,0.24938436597585678
6,0.16245022788643837,0.07760304771363735,0.3316080570220947
7,0.1702568382024765,0.06374602112919092,0.3924839645624161
8,0.16034932434558868,0.05141390208154917,0.49590738862752914
9,0.15112242847681046,0.04079779516905546,0.6158205419778824
10,0.15194499120116234,0.03380813915282488,0.7285749167203903
11,0.15246329829096794,0.028994555585086346,0.843873605132103
12,0.15141453966498375,0.02653023973107338,0.9346109330654144
13,0.13600633665919304,0.02173794899135828,1.1117300987243652
14,0.13715018704533577,0.020020187832415104,1.201274961233139
15,0.13224106281995773,0.017444903030991554,1.3532305657863617
16,0.124173354357481,0.015941192395985126,1.4937056303024292
17,0.1178697980940342,0.013879699865356088,1.6234113574028015
18,0.11622910015285015,0.013935261406004429,1.6677142083644867
19,0.12225574627518654,0.01347625837661326,1.663251668214798
20,0.10829703509807587,0.012920142617076635,1.7183657586574554
21,0.10686818324029446,0.012541282223537564,1.782348245382309
22,0.1013804692775011,0.012174006318673491,1.7967794835567474
23,0.0910774189978838,0.011175460647791624,1.8756401240825653
24,0.09101925231516361,0.011700567789375782,1.838882029056549
25,0.09570319578051567,0.011727472534403205,1.8238708972930908
26,0.08140244334936142,0.010666576214134693,1.9613196849822998
27,0.08812070824205875,0.010897922096773982,1.9155023694038391
28,0.08516044542193413,0.01047182478941977,1.9656440615653992
29,0.08675057627260685,0.010605103336274624,1.9661588966846466
30,0.07615742459893227,0.00974113680422306,2.012305051088333
31,0.0814860351383686,0.010187265928834677,2.0078958570957184
32,0.07721623405814171,0.00980357127264142,2.044949948787689
33,0.07783746905624866,0.010185944847762585,2.048742175102234
34,0.0750344879925251,0.009409496327862144,2.1021361351013184
35,0.06297724321484566,0.008426954271271825,2.171498477458954
36,0.08149362541735172,0.009558140067383647,2.0462958216667175
37,0.07263543456792831,0.009204473346471786,2.0892645716667175
38,0.060966650024056435,0.008184000849723816,2.204331398010254
39,0.06747622042894363,0.008521371521055698,2.167268753051758
40,0.07128730043768883,0.009106690529733896,2.1137757897377014
41,0.07340321689844131,0.009328277315944433,2.099853813648224
42,0.05714667774736881,0.007623208686709404,2.2951706647872925
43,0.057637570425868034,0.007613270543515682,2.300410032272339
44,0.06318595260381699,0.008078412851318717,2.206680417060852
45,0.06518621649593115,0.008184269769117236,2.194054961204529
46,0.05495505779981613,0.007413413841277361,2.2712209820747375
47,0.06414616201072931,0.007949126069433987,2.2458982467651367
48,0.055734860710799694,0.007389328209683299,2.2723567485809326
49,0.05656635947525501,0.0073985293274745345,2.3267868757247925
50,0.0732752401381731,0.008983767358586192,2.1922762393951416
51,0.054888918064534664,0.007249710848554969,2.3094069361686707
52,0.05932452902197838,0.007164390292018652,2.3399252891540527
53,0.061765264719724655,0.007534480653703213,2.276002526283264
54,0.05195112992078066,0.0069841311778873205,2.3604889512062073
55,0.0622585229575634,0.007877836236730218,2.2634599804878235
56,0.05855860561132431,0.007352717802859843,2.3141191005706787
57,0.048718576319515705,0.006476454436779022,2.430051624774933
58,0.050034189596772194,0.0066884648986160755,2.39859801530838
59,0.05221380013972521,0.00689313979819417,2.3800313472747803
60,0.05284276604652405,0.00682742812205106,2.3670735955238342
61,0.05296458210796118,0.007100219838321209,2.3752912282943726
62,0.05183074250817299,0.006438916432671249,2.435918390750885
63,0.05012831836938858,0.006916106212884188,2.3622394800186157
64,0.053690469823777676,0.007070668390952051,2.362525165081024
65,0.05119640100747347,0.006685529137030244,2.3606038093566895
66,0.05349427182227373,0.006530901184305549,2.429841697216034
67,0.05717168748378754,0.007086072349920869,2.3623422384262085
68,0.050348011776804924,0.006566112278960645,2.439678907394409
69,0.05395766161382198,0.006585790193639696,2.4331101179122925
70,0.05576725210994482,0.006983336294069886,2.3890079259872437
71,0.04986587446182966,0.006356458179652691,2.4319130778312683
72,0.055164248682558537,0.00706154212821275,2.376181423664093
73,0.0541565241292119,0.00697876641061157,2.376153886318207
74,0.04711309727281332,0.006482614204287529,2.4111183285713196
75,0.04213059786707163,0.005759272025898099,2.4810400009155273
76,0.05745438951998949,0.00724031578283757,2.375777781009674
77,0.054848404601216316,0.006913418648764491,2.43511825799942
78,0.04716001357883215,0.006285223993472755,2.4627408385276794
79,0.048231677152216434,0.006312964484095573,2.474843204021454
80,0.04325142968446016,0.00625569187104702,2.465966761112213
81,0.04197739344090223,0.0060051578329876065,2.4626429080963135
82,0.04221132677048445,0.005906128790229559,2.4991149306297302
83,0.046767416410148144,0.006405130727216601,2.44268798828125
84,0.04971992131322622,0.00621919147670269,2.504535973072052
85,0.04419170971959829,0.005850441521033645,2.51861035823822
